timestamp,cpu_usage,memory_usage,load_capacity,error_rate,throughput,is_holiday
2025-04-14 01:00:00,55.76,31.26,0.28,4.1,1229,0
2025-04-14 02:00:00,21.63,35.67,0.13,0.3,1863,0
2025-04-14 03:00:00,22.02,40.49,0.18,1.86,1382,0
2025-04-14 04:00:00,39.33,37.22,0.47,3.62,1002,0
2025-04-14 05:00:00,63.86,52.39,0.26,0.63,1661,0
2025-04-14 06:00:00,78.0,58.23,0.34,1.73,1867,0
2025-04-14 07:00:00,20.11,45.7,0.55,1.36,274,0
2025-04-14 08:00:00,23.19,66.5,0.65,1.36,1486,0
2025-04-14 09:00:00,43.53,67.8,0.65,2.23,1658,0
2025-04-14 10:00:00,64.25,62.95,0.54,3.81,1882,0
2025-04-14 11:00:00,53.85,54.21,0.61,4.38,1789,0
2025-04-14 12:00:00,50.28,64.49,0.41,0.87,1356,0
2025-04-14 13:00:00,49.51,69.76,0.41,3.03,185,0
2025-04-14 14:00:00,42.22,58.13,0.97,1.63,1491,0
2025-04-14 15:00:00,66.56,85.84,0.58,2.31,866,0
2025-04-14 16:00:00,51.38,56.8,0.61,2.68,1116,0
2025-04-14 17:00:00,48.53,83.67,0.38,0.25,183,0
2025-04-14 18:00:00,21.9,88.54,0.27,4.5,1187,0
2025-04-14 19:00:00,88.96,67.73,0.19,3.28,428,0
2025-04-14 20:00:00,94.96,53.99,0.97,3.45,700,0
2025-04-14 21:00:00,48.69,79.46,0.15,2.32,675,0
2025-04-14 22:00:00,82.44,74.45,0.74,2.37,191,0
2025-04-14 23:00:00,29.07,60.62,0.38,2.93,1213,0
2025-04-15 00:00:00,48.36,43.83,0.48,3.93,1515,0
2025-04-15 01:00:00,36.21,80.4,0.38,1.4,1310,0
2025-04-15 02:00:00,36.18,46.51,0.68,4.68,1448,0
2025-04-15 03:00:00,26.29,45.85,0.25,3.28,1893,0
2025-04-15 04:00:00,79.02,69.17,0.64,1.3,1267,0
2025-04-15 05:00:00,91.83,38.92,0.58,1.29,1452,0
2025-04-15 06:00:00,26.57,55.4,0.51,0.3,1599,0
2025-04-15 07:00:00,73.23,31.06,0.22,4.9,1753,0
2025-04-15 08:00:00,88.5,30.27,0.97,2.01,290,0
2025-04-15 09:00:00,31.87,80.47,0.93,4.97,675,0
2025-04-15 10:00:00,42.18,36.56,0.57,4.17,1899,0
2025-04-15 11:00:00,81.45,76.07,0.85,1.4,475,0
2025-04-15 12:00:00,25.06,32.34,0.17,3.84,1024,0
2025-04-15 13:00:00,38.85,56.78,0.32,1.79,366,0
2025-04-15 14:00:00,77.31,86.32,0.78,1.78,620,0
2025-04-15 15:00:00,36.12,89.04,0.26,4.89,1209,0
2025-04-15 16:00:00,55.64,87.25,0.19,4.44,1558,0
2025-04-15 17:00:00,81.87,63.32,0.14,3.37,1213,0
2025-04-15 18:00:00,76.96,56.15,0.79,1.91,476,0
2025-04-15 19:00:00,23.35,89.86,0.14,2.64,124,0
2025-04-15 20:00:00,59.95,32.61,0.17,0.43,405,0
2025-04-15 21:00:00,35.11,55.99,0.77,3.64,126,0
2025-04-15 22:00:00,82.32,60.62,0.88,3.65,1849,0
2025-04-15 23:00:00,92.81,49.68,0.54,4.51,1712,0
2025-04-16 00:00:00,30.6,58.99,0.36,3.18,564,0
2025-04-16 01:00:00,41.97,46.36,0.26,2.11,1744,0
2025-04-16 02:00:00,40.67,88.82,0.51,4.94,1289,0
2025-04-16 03:00:00,68.45,81.41,0.16,1.83,1465,0
2025-04-16 04:00:00,36.94,41.26,0.76,3.37,704,0
2025-04-16 05:00:00,66.25,34.7,0.69,0.04,1207,0
2025-04-16 06:00:00,43.81,89.75,0.56,4.56,1832,0
2025-04-16 07:00:00,82.87,70.03,0.37,0.67,1442,0
2025-04-16 08:00:00,52.24,75.92,0.19,4.48,247,0
2025-04-16 09:00:00,81.48,67.85,0.12,4.43,871,0
2025-04-16 10:00:00,84.28,47.46,0.25,3.52,1166,0
2025-04-16 11:00:00,65.9,78.08,0.29,4.55,1971,0
2025-04-16 12:00:00,43.92,31.68,0.26,1.19,1562,0
2025-04-16 13:00:00,79.51,48.07,0.45,2.56,502,0
2025-04-16 14:00:00,61.93,53.66,0.45,2.91,1620,0
2025-04-16 15:00:00,82.95,66.33,0.41,1.72,1948,0
2025-04-16 16:00:00,77.58,65.72,0.29,1.91,1564,0
2025-04-16 17:00:00,68.41,72.76,0.81,0.68,527,0
2025-04-16 18:00:00,87.69,42.29,0.9,0.86,499,0
2025-04-16 19:00:00,67.99,84.61,0.71,1.97,928,0
2025-04-16 20:00:00,33.48,60.05,0.69,1.0,482,0
2025-04-16 21:00:00,37.9,49.37,0.12,3.86,1524,0
2025-04-16 22:00:00,44.43,84.04,0.69,3.43,1268,0
2025-04-16 23:00:00,59.54,36.55,0.14,4.11,995,0
2025-04-17 00:00:00,47.14,76.85,0.27,3.96,1622,0
2025-04-17 01:00:00,70.36,62.13,0.16,0.09,1427,0
2025-04-17 02:00:00,51.83,37.81,0.78,1.71,1921,0
2025-04-17 03:00:00,31.13,74.75,0.48,4.57,639,0
2025-04-17 04:00:00,85.93,56.95,0.22,3.73,1886,0
2025-04-17 05:00:00,59.88,56.56,0.81,1.05,104,0
2025-04-17 06:00:00,81.04,85.21,0.65,4.19,1711,0
2025-04-17 07:00:00,48.09,30.73,0.86,1.01,455,0
2025-04-17 08:00:00,28.84,59.56,0.53,4.76,1618,0
2025-04-17 09:00:00,38.48,70.65,0.12,3.67,571,0
2025-04-17 10:00:00,94.78,70.42,0.51,1.82,1830,0
2025-04-17 11:00:00,24.5,87.01,0.7,0.9,1340,0
2025-04-17 12:00:00,72.56,47.6,0.34,2.68,1416,0
2025-04-17 13:00:00,25.05,67.58,0.29,1.35,1559,0
2025-04-17 14:00:00,89.46,48.03,0.61,0.89,1821,0
2025-04-17 15:00:00,84.84,42.49,0.64,4.86,228,0
2025-04-17 16:00:00,57.94,45.24,0.66,4.56,1719,0
2025-04-17 17:00:00,30.25,52.05,0.91,0.71,1283,0
2025-04-17 18:00:00,22.52,63.04,0.47,0.53,1501,0
2025-04-17 19:00:00,76.93,37.25,0.62,3.48,1869,0
2025-04-17 20:00:00,83.03,32.5,0.33,0.93,1678,0
2025-04-17 21:00:00,25.29,55.67,0.19,2.79,1552,0
2025-04-17 22:00:00,44.33,38.43,0.46,4.14,1973,0
2025-04-17 23:00:00,30.29,33.38,0.27,0.33,1643,0
2025-04-18 00:00:00,69.45,85.0,0.15,0.1,477,0
2025-04-18 01:00:00,62.71,89.39,0.75,1.73,1404,0
2025-04-18 02:00:00,33.73,53.54,0.98,2.91,1175,0
2025-04-18 03:00:00,86.3,49.56,0.98,1.05,1643,0
2025-04-18 04:00:00,84.09,62.08,0.96,0.12,1488,0
2025-04-18 05:00:00,32.79,52.98,0.2,4.92,1552,0
2025-04-18 06:00:00,31.09,64.73,0.68,1.6,585,0
2025-04-18 07:00:00,28.22,86.64,0.47,4.97,904,0
2025-04-18 08:00:00,21.54,37.07,0.23,1.25,504,0
2025-04-18 09:00:00,71.58,84.3,0.72,1.77,1138,0
2025-04-18 10:00:00,31.71,43.43,0.62,0.67,600,0
2025-04-18 11:00:00,41.36,51.85,0.67,2.4,1244,0
2025-04-18 12:00:00,75.95,63.87,0.14,4.46,431,0
2025-04-18 13:00:00,59.04,60.41,0.8,3.06,1205,0
2025-04-18 14:00:00,32.54,37.66,0.86,4.44,812,0
2025-04-18 15:00:00,71.87,49.27,0.5,3.93,717,0
2025-04-18 16:00:00,35.16,75.74,0.73,4.61,141,0
2025-04-18 17:00:00,57.82,85.64,0.13,2.23,1068,0
2025-04-18 18:00:00,36.52,41.74,0.87,4.56,1530,0
2025-04-18 19:00:00,69.91,53.0,0.53,1.35,1342,0
2025-04-18 20:00:00,26.65,65.65,0.22,2.76,1338,0
2025-04-18 21:00:00,61.01,33.63,0.33,3.1,1791,0
2025-04-18 22:00:00,87.84,83.71,0.5,0.61,1607,0
2025-04-18 23:00:00,56.13,53.25,0.28,2.81,798,0
2025-04-19 00:00:00,48.96,89.25,0.46,3.88,545,1
2025-04-19 01:00:00,92.06,57.17,0.27,2.54,1861,1
2025-04-19 02:00:00,78.32,66.15,0.24,1.84,874,1
2025-04-19 03:00:00,91.03,78.56,0.36,1.04,1386,1
2025-04-19 04:00:00,57.87,32.8,0.15,4.94,1822,1
2025-04-19 05:00:00,68.24,36.07,0.66,0.77,974,1
2025-04-19 06:00:00,82.25,77.69,0.29,2.24,1958,1
2025-04-19 07:00:00,32.46,62.81,0.24,4.13,483,1
2025-04-19 08:00:00,71.25,38.94,0.28,4.82,613,1
2025-04-19 09:00:00,61.89,81.52,0.23,0.88,918,1
2025-04-19 10:00:00,90.53,84.16,0.37,3.81,1100,1
2025-04-19 11:00:00,58.77,66.78,0.17,3.74,1905,1
2025-04-19 12:00:00,43.72,74.24,0.52,2.69,1022,1
2025-04-19 13:00:00,71.69,64.29,0.77,2.67,1180,1
2025-04-19 14:00:00,28.71,46.5,0.35,0.44,1779,1
2025-04-19 15:00:00,53.97,82.92,0.5,4.96,1979,1
2025-04-19 16:00:00,49.96,56.81,0.26,4.16,1758,1
2025-04-19 17:00:00,54.76,31.23,0.45,1.52,902,1
2025-04-19 18:00:00,52.42,51.72,0.12,4.12,805,1
2025-04-19 19:00:00,93.62,78.01,0.2,0.23,910,1
2025-04-19 20:00:00,42.92,56.8,0.65,3.67,150,1
2025-04-19 21:00:00,73.7,67.04,0.71,0.42,494,1
2025-04-19 22:00:00,47.82,48.29,0.78,3.42,601,1
2025-04-19 23:00:00,70.76,42.85,0.13,0.5,1368,1
2025-04-20 00:00:00,77.11,48.45,0.54,3.02,651,1
2025-04-20 01:00:00,66.98,61.32,0.18,1.57,1796,1
2025-04-20 02:00:00,54.89,71.71,0.74,3.69,677,1
2025-04-20 03:00:00,90.52,86.2,0.65,0.24,1808,1
2025-04-20 04:00:00,42.33,53.79,0.91,0.92,1060,1
2025-04-20 05:00:00,73.31,54.41,0.87,0.4,1731,1
2025-04-20 06:00:00,74.25,52.03,0.17,3.59,1034,1
2025-04-20 07:00:00,30.82,50.84,0.86,2.47,238,1
2025-04-20 08:00:00,47.76,89.7,0.42,4.27,615,1
2025-04-20 09:00:00,49.61,68.3,0.99,2.09,783,1
2025-04-20 10:00:00,30.02,34.05,0.33,4.35,1248,1
2025-04-20 11:00:00,92.25,50.25,0.59,0.87,609,1
2025-04-20 12:00:00,65.82,69.41,0.89,1.27,571,1
2025-04-20 13:00:00,81.18,84.36,0.25,0.63,1192,1
2025-04-20 14:00:00,63.51,42.9,0.54,4.77,1331,1
2025-04-20 15:00:00,47.14,45.14,0.18,1.42,1016,1
2025-04-20 16:00:00,91.98,66.09,0.45,3.98,269,1
2025-04-20 17:00:00,64.9,78.22,0.73,2.31,655,1
2025-04-20 18:00:00,43.87,87.17,0.63,4.62,439,1
2025-04-20 19:00:00,29.79,74.95,0.55,2.93,601,1
2025-04-20 20:00:00,38.67,46.39,0.88,1.28,1074,1
2025-04-20 21:00:00,69.19,72.6,0.99,4.62,609,1
2025-04-20 22:00:00,86.84,62.03,0.32,1.1,952,1
2025-04-20 23:00:00,56.57,31.97,0.9,0.32,285,1
2025-04-21 00:00:00,75.53,58.07,0.8,4.07,948,0
2025-04-21 01:00:00,92.6,68.64,0.99,4.09,1286,0
2025-04-21 02:00:00,23.94,62.06,0.43,0.47,1287,0
2025-04-21 03:00:00,94.21,74.88,0.51,0.11,444,0
2025-04-21 04:00:00,53.42,86.2,0.86,2.03,1134,0
2025-04-21 05:00:00,94.18,38.03,0.77,1.67,459,0
2025-04-21 06:00:00,46.96,74.97,0.31,2.93,1270,0
2025-04-21 07:00:00,53.58,61.73,0.83,3.5,506,0
2025-04-21 08:00:00,48.35,41.67,0.52,2.18,1172,0
2025-04-21 09:00:00,56.03,34.15,0.66,3.38,490,0
2025-04-21 10:00:00,41.62,54.85,0.4,1.02,1057,0
2025-04-21 11:00:00,84.65,52.7,0.21,4.07,373,0
2025-04-21 12:00:00,41.53,75.23,0.65,0.99,1343,0
2025-04-21 13:00:00,78.82,70.88,0.32,3.09,346,0
2025-04-21 14:00:00,55.9,56.17,0.92,2.7,735,0
2025-04-21 15:00:00,61.7,55.64,0.17,2.8,1743,0
2025-04-21 16:00:00,72.57,65.87,0.6,2.53,958,0
2025-04-21 17:00:00,75.3,41.57,0.61,2.52,595,0
2025-04-21 18:00:00,76.51,79.02,0.91,0.08,1481,0
2025-04-21 19:00:00,62.99,68.24,0.86,2.23,571,0
2025-04-21 20:00:00,60.35,32.32,0.52,1.66,363,0
2025-04-21 21:00:00,39.64,86.14,0.21,1.93,1487,0
2025-04-21 22:00:00,60.94,47.91,0.83,3.74,631,0
2025-04-21 23:00:00,83.94,64.56,0.75,2.25,660,0
2025-04-22 00:00:00,34.12,58.67,0.47,3.93,572,0
2025-04-22 01:00:00,50.21,73.09,0.89,1.62,1475,0
2025-04-22 02:00:00,30.88,71.35,0.41,3.58,1966,0
2025-04-22 03:00:00,61.74,56.31,0.75,0.59,206,0
2025-04-22 04:00:00,76.44,37.28,0.15,2.71,1476,0
2025-04-22 05:00:00,68.88,85.83,0.15,4.33,1056,0
2025-04-22 06:00:00,41.28,68.45,0.98,3.16,1632,0
2025-04-22 07:00:00,70.78,65.27,0.75,4.88,578,0
2025-04-22 08:00:00,27.51,76.47,0.49,0.24,1507,0
2025-04-22 09:00:00,45.25,31.28,0.36,1.46,1828,0
2025-04-22 10:00:00,68.96,36.04,0.81,3.76,1569,0
2025-04-22 11:00:00,94.27,80.75,0.89,0.24,1525,0
2025-04-22 12:00:00,53.5,38.16,0.49,0.64,522,0
2025-04-22 13:00:00,43.73,47.7,0.62,0.75,573,0
2025-04-22 14:00:00,74.41,54.59,0.76,2.15,454,0
2025-04-22 15:00:00,26.3,33.17,0.25,1.17,492,0
2025-04-22 16:00:00,59.31,60.09,0.91,4.62,756,0
2025-04-22 17:00:00,70.49,32.21,0.94,0.6,427,0
2025-04-22 18:00:00,80.05,49.23,0.34,0.59,181,0
2025-04-22 19:00:00,36.84,32.77,0.4,4.08,1770,0
2025-04-22 20:00:00,22.96,67.83,0.23,3.45,170,0
2025-04-22 21:00:00,39.12,62.93,0.45,2.72,1763,0
2025-04-22 22:00:00,36.57,85.41,0.28,4.19,1489,0
2025-04-22 23:00:00,44.49,60.33,0.75,4.37,540,0
2025-04-23 00:00:00,92.59,39.17,0.29,0.37,1976,0
2025-04-23 01:00:00,90.68,84.72,0.48,2.53,406,0
2025-04-23 02:00:00,21.83,41.35,0.64,2.21,1173,0
2025-04-23 03:00:00,67.72,52.93,0.4,2.56,1290,0
2025-04-23 04:00:00,29.92,83.37,0.53,4.9,1604,0
2025-04-23 05:00:00,91.1,66.46,0.71,3.12,174,0
2025-04-23 06:00:00,72.52,52.77,0.35,0.7,1091,0
2025-04-23 07:00:00,94.04,64.64,0.79,4.48,1136,0
2025-04-23 08:00:00,45.7,37.73,0.95,0.78,145,0
2025-04-23 09:00:00,93.36,75.72,0.18,1.5,1050,0
2025-04-23 10:00:00,32.07,72.25,0.45,0.85,1978,0
2025-04-23 11:00:00,48.24,74.72,0.66,2.28,1616,0
2025-04-23 12:00:00,44.37,89.11,0.7,2.1,1688,0
2025-04-23 13:00:00,94.11,51.65,0.1,2.63,1880,0
2025-04-23 14:00:00,55.33,77.32,0.5,1.66,1488,0
2025-04-23 15:00:00,52.7,87.59,0.68,4.47,1086,0
2025-04-23 16:00:00,28.4,78.89,0.14,3.89,1564,0
2025-04-23 17:00:00,36.17,46.65,0.79,4.51,1112,0
2025-04-23 18:00:00,30.14,76.31,0.95,4.28,223,0
2025-04-23 19:00:00,42.31,65.37,0.43,2.98,1740,0
2025-04-23 20:00:00,82.36,86.26,0.22,0.81,1149,0
2025-04-23 21:00:00,87.08,71.37,0.95,2.13,1140,0
2025-04-23 22:00:00,52.07,35.57,0.6,5.0,833,0
2025-04-23 23:00:00,64.96,41.26,0.61,1.43,1829,0
2025-04-24 00:00:00,38.31,31.27,0.25,5.0,711,0
2025-04-24 01:00:00,20.4,72.33,0.98,2.41,1789,0
2025-04-24 02:00:00,94.84,32.68,0.28,3.94,1992,0
2025-04-24 03:00:00,57.38,64.95,0.83,0.78,1212,0
2025-04-24 04:00:00,48.5,61.33,0.98,3.0,342,0
2025-04-24 05:00:00,62.74,75.26,0.34,2.28,737,0
2025-04-24 06:00:00,80.22,53.33,0.94,3.49,393,0
2025-04-24 07:00:00,88.86,31.39,0.84,3.11,1732,0
2025-04-24 08:00:00,89.96,80.25,0.89,4.52,1953,0
2025-04-24 09:00:00,85.1,32.14,0.14,4.48,156,0
2025-04-24 10:00:00,35.71,69.43,0.75,3.8,1415,0
2025-04-24 11:00:00,22.07,83.77,0.29,4.64,957,0
2025-04-24 12:00:00,73.86,87.31,0.25,4.22,1027,0
2025-04-24 13:00:00,53.65,48.98,0.92,1.73,968,0
2025-04-24 14:00:00,49.06,79.39,0.62,2.9,1754,0
2025-04-24 15:00:00,93.29,51.11,0.82,1.32,1730,0
2025-04-24 16:00:00,25.72,77.82,0.47,1.17,357,0
2025-04-24 17:00:00,54.31,56.04,0.2,2.26,228,0
2025-04-24 18:00:00,72.84,49.92,0.18,0.09,427,0
2025-04-24 19:00:00,20.3,62.65,0.72,3.21,1105,0
2025-04-24 20:00:00,51.35,89.77,0.9,2.74,174,0
2025-04-24 21:00:00,66.5,62.09,0.67,2.49,715,0
2025-04-24 22:00:00,54.93,60.32,0.63,1.59,601,0
2025-04-24 23:00:00,93.58,83.64,0.57,3.17,346,0
2025-04-25 00:00:00,55.79,66.3,0.58,3.98,1179,0
2025-04-25 01:00:00,43.57,52.08,0.15,3.82,1977,0
2025-04-25 02:00:00,39.38,62.71,0.36,3.41,1745,0
2025-04-25 03:00:00,83.66,66.98,0.53,1.3,393,0
2025-04-25 04:00:00,64.31,86.84,0.62,2.03,765,0
2025-04-25 05:00:00,68.08,45.42,0.36,4.34,405,0
2025-04-25 06:00:00,43.43,65.74,0.66,0.97,209,0
2025-04-25 07:00:00,86.88,49.78,0.79,0.69,1235,0
2025-04-25 08:00:00,56.49,64.01,0.3,3.74,1443,0
2025-04-25 09:00:00,69.98,54.43,0.65,2.91,1144,0
2025-04-25 10:00:00,29.33,62.6,0.49,4.68,418,0
2025-04-25 11:00:00,63.48,41.95,0.51,0.39,1247,0
2025-04-25 12:00:00,24.51,37.59,0.62,2.61,249,0
2025-04-25 13:00:00,41.3,50.92,0.12,3.14,844,0
2025-04-25 14:00:00,77.84,36.61,0.4,1.04,1371,0
2025-04-25 15:00:00,92.95,68.76,0.2,4.67,1797,0
2025-04-25 16:00:00,68.21,45.45,0.86,4.53,1881,0
2025-04-25 17:00:00,40.97,48.92,0.21,0.06,492,0
2025-04-25 18:00:00,57.13,85.48,0.37,4.06,1490,0
2025-04-25 19:00:00,56.68,80.18,0.87,4.58,735,0
2025-04-25 20:00:00,58.04,66.72,0.19,4.01,814,0
2025-04-25 21:00:00,33.49,33.16,0.25,2.94,1520,0
2025-04-25 22:00:00,56.43,30.42,0.23,0.87,1396,0
2025-04-25 23:00:00,54.39,61.44,0.84,3.36,1815,0
2025-04-26 00:00:00,36.1,85.76,0.33,1.45,1092,1
2025-04-26 01:00:00,56.23,77.9,0.95,0.84,976,1
2025-04-26 02:00:00,46.48,38.98,0.96,4.94,1627,1
2025-04-26 03:00:00,86.82,31.28,0.84,4.03,1665,1
2025-04-26 04:00:00,54.96,72.06,0.8,2.03,1697,1
2025-04-26 05:00:00,93.42,49.11,0.43,4.47,1359,1
2025-04-26 06:00:00,94.15,88.0,0.69,3.9,455,1
2025-04-26 07:00:00,26.8,43.88,0.5,2.66,1160,1
2025-04-26 08:00:00,77.57,53.23,0.32,2.4,744,1
2025-04-26 09:00:00,35.98,68.9,0.68,0.51,760,1
2025-04-26 10:00:00,21.48,36.47,0.58,2.91,350,1
2025-04-26 11:00:00,84.3,40.27,0.54,2.44,1250,1
2025-04-26 12:00:00,75.75,57.85,0.26,2.91,155,1
2025-04-26 13:00:00,37.45,31.55,0.13,3.32,1952,1
2025-04-26 14:00:00,56.98,70.76,0.77,4.08,539,1
2025-04-26 15:00:00,43.56,68.62,0.21,4.71,244,1
2025-04-26 16:00:00,27.22,76.44,0.68,4.0,1814,1
2025-04-26 17:00:00,55.18,37.46,0.31,3.85,906,1
2025-04-26 18:00:00,58.59,38.0,0.11,4.95,694,1
2025-04-26 19:00:00,27.64,84.32,0.42,4.39,729,1
2025-04-26 20:00:00,92.98,59.7,0.32,2.49,1663,1
2025-04-26 21:00:00,89.34,67.69,0.16,2.61,1621,1
2025-04-26 22:00:00,36.36,85.38,0.9,3.67,349,1
2025-04-26 23:00:00,30.44,56.5,0.18,1.36,1073,1
2025-04-27 00:00:00,40.34,45.48,0.46,1.49,316,1
2025-04-27 01:00:00,80.66,78.82,0.27,3.72,480,1
2025-04-27 02:00:00,35.46,62.9,0.68,3.22,1141,1
2025-04-27 03:00:00,92.02,82.33,0.39,2.83,1646,1
2025-04-27 04:00:00,79.38,58.96,0.11,1.73,1511,1
2025-04-27 05:00:00,44.4,39.26,0.33,3.44,1957,1
2025-04-27 06:00:00,78.77,57.08,0.25,0.99,591,1
2025-04-27 07:00:00,37.54,57.45,0.97,3.5,995,1
2025-04-27 08:00:00,83.61,89.11,0.26,3.96,1180,1
2025-04-27 09:00:00,46.62,53.82,0.88,3.95,1706,1
2025-04-27 10:00:00,62.02,39.67,0.25,0.13,347,1
2025-04-27 11:00:00,41.35,55.6,0.38,1.57,1454,1
2025-04-27 12:00:00,35.84,81.58,0.25,3.6,101,1
2025-04-27 13:00:00,50.63,38.42,0.25,1.85,1965,1
2025-04-27 14:00:00,48.77,72.22,0.85,2.7,689,1
2025-04-27 15:00:00,52.15,44.79,0.31,4.96,1694,1
2025-04-27 16:00:00,68.35,57.63,0.76,0.94,361,1
2025-04-27 17:00:00,70.92,37.29,0.41,4.44,1650,1
2025-04-27 18:00:00,36.6,67.23,0.85,4.13,360,1
2025-04-27 19:00:00,94.11,70.69,0.38,3.9,358,1
2025-04-27 20:00:00,37.93,33.85,0.68,1.46,1990,1
2025-04-27 21:00:00,62.35,42.68,0.13,1.79,1894,1
2025-04-27 22:00:00,52.74,49.91,0.48,2.57,934,1
2025-04-27 23:00:00,67.62,83.23,0.4,1.24,1921,1
2025-04-28 00:00:00,35.9,49.0,0.91,3.22,1468,0
2025-04-28 01:00:00,44.24,83.12,0.83,2.51,1504,0
2025-04-28 02:00:00,53.83,34.01,0.75,2.58,735,0
2025-04-28 03:00:00,51.25,64.9,0.82,4.27,353,0
2025-04-28 04:00:00,56.83,36.14,0.69,2.09,900,0
2025-04-28 05:00:00,88.45,75.51,0.39,1.89,1623,0
2025-04-28 06:00:00,72.43,88.61,0.81,1.42,751,0
2025-04-28 07:00:00,71.91,71.86,0.26,2.3,1421,0
2025-04-28 08:00:00,91.05,68.99,0.57,0.82,1383,0
2025-04-28 09:00:00,84.94,71.62,0.2,0.71,995,0
2025-04-28 10:00:00,88.44,67.08,0.27,2.36,140,0
2025-04-28 11:00:00,67.28,83.69,0.77,0.66,912,0
2025-04-28 12:00:00,58.02,48.61,0.99,0.84,1598,0
2025-04-28 13:00:00,31.34,76.86,0.44,3.55,1038,0
2025-04-28 14:00:00,29.25,40.94,0.63,4.82,1298,0
2025-04-28 15:00:00,55.05,78.6,0.31,2.18,846,0
2025-04-28 16:00:00,57.0,41.91,0.2,0.99,686,0
2025-04-28 17:00:00,57.8,72.38,0.61,3.95,665,0
2025-04-28 18:00:00,92.81,49.38,0.24,4.9,1588,0
2025-04-28 19:00:00,34.95,84.42,0.13,4.89,1959,0
2025-04-28 20:00:00,71.11,45.03,0.87,2.93,1706,0
2025-04-28 21:00:00,68.92,52.01,0.75,1.45,1800,0
2025-04-28 22:00:00,36.63,54.45,0.88,1.09,137,0
2025-04-28 23:00:00,51.6,32.47,0.69,2.29,1344,0
2025-04-29 00:00:00,93.53,89.41,0.31,1.01,435,0
2025-04-29 01:00:00,31.76,63.01,0.79,1.02,257,0
2025-04-29 02:00:00,28.65,72.47,0.56,1.37,1286,0
2025-04-29 03:00:00,90.87,35.97,0.4,1.12,1565,0
2025-04-29 04:00:00,43.56,78.32,0.8,4.68,728,0
2025-04-29 05:00:00,24.45,77.97,0.16,3.05,866,0
2025-04-29 06:00:00,75.22,60.49,0.3,1.85,1943,0
2025-04-29 07:00:00,20.07,67.41,0.7,0.35,1093,0
2025-04-29 08:00:00,77.9,30.33,0.36,3.8,777,0
2025-04-29 09:00:00,82.65,58.27,0.49,4.33,1536,0
2025-04-29 10:00:00,90.2,81.15,0.37,3.45,901,0
2025-04-29 11:00:00,52.42,36.47,0.95,3.16,739,0
2025-04-29 12:00:00,37.95,78.6,0.1,1.88,1073,0
2025-04-29 13:00:00,72.14,46.2,0.87,2.1,1497,0
2025-04-29 14:00:00,70.58,82.55,0.7,1.85,851,0
2025-04-29 15:00:00,85.18,60.3,0.29,0.89,1680,0
2025-04-29 16:00:00,39.0,77.89,0.54,2.57,170,0
2025-04-29 17:00:00,69.47,72.98,0.17,1.97,1295,0
2025-04-29 18:00:00,63.88,83.21,0.88,0.69,987,0
2025-04-29 19:00:00,42.66,35.82,0.21,3.41,806,0
2025-04-29 20:00:00,54.22,36.27,0.32,4.12,1218,0
2025-04-29 21:00:00,84.69,71.84,0.47,2.65,671,0
2025-04-29 22:00:00,33.57,40.51,0.46,0.34,1540,0
2025-04-29 23:00:00,56.09,48.89,0.54,0.97,121,0
2025-04-30 00:00:00,45.99,35.59,0.78,1.33,820,0
2025-04-30 01:00:00,76.7,48.55,0.3,2.17,407,0
2025-04-30 02:00:00,25.03,52.77,0.13,4.98,969,0
2025-04-30 03:00:00,56.07,81.76,0.64,2.49,1007,0
2025-04-30 04:00:00,88.04,71.22,0.61,2.88,1560,0
2025-04-30 05:00:00,70.85,79.86,0.26,2.69,858,0
2025-04-30 06:00:00,90.65,57.11,0.12,3.56,1668,0
2025-04-30 07:00:00,49.33,38.72,0.19,1.76,581,0
2025-04-30 08:00:00,61.33,80.11,0.76,2.35,1022,0
2025-04-30 09:00:00,40.09,49.48,0.92,4.0,1382,0
2025-04-30 10:00:00,42.18,59.6,0.16,3.99,1064,0
2025-04-30 11:00:00,24.83,71.29,0.63,1.05,442,0
2025-04-30 12:00:00,62.35,72.41,0.34,1.31,245,0
2025-04-30 13:00:00,49.56,74.37,0.67,0.16,908,0
2025-04-30 14:00:00,80.65,31.12,0.92,2.78,1468,0
2025-04-30 15:00:00,75.19,57.1,0.72,1.07,752,0
2025-04-30 16:00:00,25.17,32.68,0.98,1.1,476,0
2025-04-30 17:00:00,78.02,66.46,0.68,0.73,1734,0
2025-04-30 18:00:00,49.35,62.53,0.8,4.58,1693,0
2025-04-30 19:00:00,71.14,39.7,0.34,2.49,642,0
2025-04-30 20:00:00,47.24,62.32,0.92,3.61,1200,0
2025-04-30 21:00:00,89.09,48.8,0.24,1.72,1302,0
2025-04-30 22:00:00,75.83,39.71,0.22,0.61,1592,0
2025-04-30 23:00:00,69.42,45.93,0.41,4.15,1525,0
2025-05-01 00:00:00,53.25,36.65,0.59,2.39,1088,0
2025-05-01 01:00:00,45.59,50.66,0.55,4.01,1398,0
2025-05-01 02:00:00,40.71,38.2,0.45,4.58,553,0
2025-05-01 03:00:00,79.64,76.39,0.69,3.61,816,0
2025-05-01 04:00:00,22.4,54.4,0.57,1.85,1679,0
2025-05-01 05:00:00,32.81,82.9,0.18,1.18,589,0
2025-05-01 06:00:00,80.7,51.66,0.29,2.82,1990,0
2025-05-01 07:00:00,44.73,30.44,0.21,1.76,341,0
2025-05-01 08:00:00,60.22,78.47,0.71,4.46,428,0
