timestamp,cpu_usage,memory_usage,load_capacity,error_rate,throughput,is_holiday
2023-07-27 20:00:00,75.16,30.48,0.17,1.36,1951,0
2023-07-27 21:00:00,43.98,39.45,0.86,0.09,1600,0
2023-07-27 22:00:00,40.7,50.31,0.23,2.16,624,0
2023-07-27 23:00:00,51.54,59.13,0.72,2.97,1519,0
2023-07-28 00:00:00,82.44,36.99,0.4,4.92,777,0
2023-07-28 01:00:00,67.32,80.25,0.42,0.38,1867,0
2023-07-28 02:00:00,73.69,67.88,0.21,3.18,208,0
2023-07-28 03:00:00,26.04,85.11,0.79,1.51,157,0
2023-07-28 04:00:00,85.7,42.13,0.18,1.61,1903,0
2023-07-28 05:00:00,58.05,49.28,0.89,4.04,1472,0
2023-07-28 06:00:00,61.12,38.73,0.72,0.06,164,0
2023-07-28 07:00:00,31.29,30.45,0.87,3.93,238,0
2023-07-28 08:00:00,74.75,84.88,0.97,3.99,370,0
2023-07-28 09:00:00,68.88,89.12,0.42,1.57,699,0
2023-07-28 10:00:00,60.28,72.62,0.47,1.92,1933,0
2023-07-28 11:00:00,40.31,53.03,0.66,2.36,405,0
2023-07-28 12:00:00,28.7,33.84,0.96,1.04,1237,0
2023-07-28 13:00:00,34.41,88.69,0.19,2.37,1813,0
2023-07-28 14:00:00,91.45,34.63,0.23,3.77,262,0
2023-07-28 15:00:00,23.0,66.95,0.67,2.15,1874,0
2023-07-28 16:00:00,81.84,54.61,0.92,1.69,1213,0
2023-07-28 17:00:00,46.7,37.65,0.85,2.86,252,0
2023-07-28 18:00:00,77.06,73.53,0.93,2.5,1840,0
2023-07-28 19:00:00,62.12,38.9,0.59,1.51,1925,0
2023-07-28 20:00:00,66.98,54.04,0.86,4.01,757,0
2023-07-28 21:00:00,28.31,64.04,0.97,0.12,845,0
2023-07-28 22:00:00,92.52,58.98,0.7,2.99,1353,0
2023-07-28 23:00:00,23.73,80.07,1.0,3.45,1556,0
2023-07-29 00:00:00,28.08,53.26,0.34,0.54,258,1
2023-07-29 01:00:00,25.49,45.18,0.98,1.24,1378,1
2023-07-29 02:00:00,93.03,50.54,0.28,2.97,1391,1
2023-07-29 03:00:00,37.41,68.12,0.25,0.93,1687,1
2023-07-29 04:00:00,68.0,50.42,0.9,0.66,1999,1
2023-07-29 05:00:00,33.61,63.12,0.75,0.91,744,1
2023-07-29 06:00:00,81.15,42.39,0.91,0.47,1076,1
2023-07-29 07:00:00,44.2,44.22,0.6,3.2,1986,1
2023-07-29 08:00:00,23.92,45.18,0.64,3.99,579,1
2023-07-29 09:00:00,51.04,53.69,0.34,3.93,1870,1
2023-07-29 10:00:00,38.64,73.54,0.37,4.09,143,1
2023-07-29 11:00:00,26.68,72.49,0.68,3.06,1556,1
2023-07-29 12:00:00,77.28,36.13,0.61,1.66,1050,1
2023-07-29 13:00:00,44.94,77.76,0.75,0.54,1458,1
2023-07-29 14:00:00,89.53,66.1,0.66,1.11,955,1
2023-07-29 15:00:00,92.34,50.78,0.89,0.12,695,1
2023-07-29 16:00:00,89.12,54.17,0.84,0.29,1982,1
2023-07-29 17:00:00,41.51,51.69,0.58,0.99,293,1
2023-07-29 18:00:00,70.6,52.94,0.43,1.62,1837,1
2023-07-29 19:00:00,56.04,84.85,0.77,3.81,493,1
2023-07-29 20:00:00,40.1,82.64,0.78,2.77,810,1
2023-07-29 21:00:00,88.06,43.62,0.86,4.82,1523,1
2023-07-29 22:00:00,46.18,30.4,0.92,2.7,176,1
2023-07-29 23:00:00,56.96,60.43,0.87,4.96,996,1
2023-07-30 00:00:00,41.22,83.66,0.34,3.33,1403,1
2023-07-30 01:00:00,37.23,41.8,0.72,1.3,1083,1
2023-07-30 02:00:00,52.86,49.5,0.81,3.57,319,1
2023-07-30 03:00:00,90.38,49.1,0.44,1.49,1065,1
2023-07-30 04:00:00,48.6,46.03,0.59,3.8,716,1
2023-07-30 05:00:00,44.69,74.57,0.11,2.5,1689,1
2023-07-30 06:00:00,22.67,48.41,0.65,3.94,978,1
2023-07-30 07:00:00,36.5,79.42,0.65,2.49,1771,1
2023-07-30 08:00:00,80.35,75.15,0.97,1.98,315,1
2023-07-30 09:00:00,55.78,37.58,0.48,4.72,1544,1
2023-07-30 10:00:00,88.69,40.84,0.81,0.35,863,1
2023-07-30 11:00:00,47.59,64.17,0.89,2.35,1303,1
2023-07-30 12:00:00,30.26,75.83,0.88,3.95,237,1
2023-07-30 13:00:00,70.66,53.65,0.93,1.28,969,1
2023-07-30 14:00:00,56.94,36.39,0.5,3.19,1307,1
2023-07-30 15:00:00,63.81,55.11,0.56,3.43,651,1
2023-07-30 16:00:00,49.05,82.87,0.92,0.67,1115,1
2023-07-30 17:00:00,71.74,44.96,0.7,0.77,830,1
2023-07-30 18:00:00,22.31,51.26,0.34,2.29,586,1
2023-07-30 19:00:00,58.11,64.17,0.4,2.45,1333,1
2023-07-30 20:00:00,34.47,45.34,0.78,0.69,907,1
2023-07-30 21:00:00,34.85,65.22,0.99,0.82,1887,1
2023-07-30 22:00:00,32.01,70.46,0.22,0.55,106,1
2023-07-30 23:00:00,31.85,46.14,0.31,1.77,1767,1
2023-07-31 00:00:00,70.83,85.35,0.57,0.04,306,0
2023-07-31 01:00:00,93.25,74.25,0.59,3.78,167,0
2023-07-31 02:00:00,40.79,73.26,0.35,3.62,1139,0
2023-07-31 03:00:00,42.57,56.92,0.82,3.58,546,0
2023-07-31 04:00:00,90.97,80.76,0.59,4.33,1064,0
2023-07-31 05:00:00,24.99,70.4,0.88,1.3,778,0
2023-07-31 06:00:00,78.43,30.29,0.92,1.29,1778,0
2023-07-31 07:00:00,78.02,79.55,0.81,2.0,680,0
2023-07-31 08:00:00,55.62,33.36,0.31,3.33,1305,0
2023-07-31 09:00:00,43.85,53.91,0.41,0.64,794,0
2023-07-31 10:00:00,27.55,43.1,0.41,0.87,1458,0
2023-07-31 11:00:00,39.95,32.21,0.9,1.67,1030,0
2023-07-31 12:00:00,54.46,41.17,0.47,2.59,651,0
2023-07-31 13:00:00,68.59,56.06,0.11,3.96,1205,0
2023-07-31 14:00:00,45.75,51.46,0.28,2.71,120,0
2023-07-31 15:00:00,85.97,87.51,0.49,3.56,1019,0
2023-07-31 16:00:00,81.5,32.67,0.3,0.82,569,0
2023-07-31 17:00:00,72.16,60.34,0.57,2.49,1223,0
2023-07-31 18:00:00,67.76,84.75,0.41,0.95,1316,0
2023-07-31 19:00:00,30.71,79.14,0.22,2.13,1226,0
2023-07-31 20:00:00,76.59,58.56,0.5,3.26,1740,0
2023-07-31 21:00:00,64.15,37.6,0.84,1.96,966,0
2023-07-31 22:00:00,56.78,45.06,0.61,2.93,1440,0
2023-07-31 23:00:00,45.68,61.8,0.38,4.67,1448,0
2023-08-01 00:00:00,93.79,84.94,0.49,4.06,1430,0
2023-08-01 01:00:00,55.58,76.95,0.56,1.63,1512,0
2023-08-01 02:00:00,40.76,42.8,0.5,0.48,1437,0
2023-08-01 03:00:00,48.0,67.4,0.35,3.11,378,0
2023-08-01 04:00:00,74.36,89.25,0.36,2.37,1220,0
2023-08-01 05:00:00,91.61,67.01,0.87,3.4,492,0
2023-08-01 06:00:00,39.16,67.81,0.91,0.89,396,0
2023-08-01 07:00:00,25.17,56.34,0.87,1.74,1678,0
2023-08-01 08:00:00,28.12,69.29,0.76,1.81,227,0
2023-08-01 09:00:00,32.91,75.22,0.18,1.73,1035,0
2023-08-01 10:00:00,94.71,70.94,0.61,4.85,917,0
2023-08-01 11:00:00,48.69,63.18,0.82,3.18,157,0
2023-08-01 12:00:00,29.35,71.3,0.34,1.79,340,0
2023-08-01 13:00:00,76.89,49.05,0.97,2.88,145,0
2023-08-01 14:00:00,40.06,60.67,0.37,0.33,747,0
2023-08-01 15:00:00,24.54,65.76,0.77,1.28,561,0
2023-08-01 16:00:00,91.29,64.36,0.27,3.53,1678,0
2023-08-01 17:00:00,23.72,76.64,0.49,3.74,1049,0
2023-08-01 18:00:00,92.66,84.32,0.18,3.24,1428,0
2023-08-01 19:00:00,75.2,34.42,0.98,1.48,1241,0
2023-08-01 20:00:00,47.73,88.51,0.26,2.63,237,0
2023-08-01 21:00:00,78.37,53.22,0.41,4.06,941,0
2023-08-01 22:00:00,81.39,67.84,0.61,0.03,1855,0
2023-08-01 23:00:00,22.71,49.71,0.31,0.21,977,0
2023-08-02 00:00:00,20.65,33.77,0.82,0.82,1829,0
2023-08-02 01:00:00,46.16,34.44,0.95,4.85,363,0
2023-08-02 02:00:00,80.23,63.78,0.88,2.28,1883,0
2023-08-02 03:00:00,35.53,30.54,0.86,4.69,687,0
2023-08-02 04:00:00,69.82,79.4,0.9,3.33,328,0
2023-08-02 05:00:00,81.14,55.1,0.77,4.19,571,0
2023-08-02 06:00:00,38.57,88.09,0.91,4.08,458,0
2023-08-02 07:00:00,45.8,52.08,0.87,4.89,457,0
2023-08-02 08:00:00,92.77,72.0,0.37,2.22,1178,0
2023-08-02 09:00:00,75.42,65.67,0.49,0.99,1552,0
2023-08-02 10:00:00,38.05,88.87,0.82,0.58,1745,0
2023-08-02 11:00:00,72.6,45.86,0.56,0.6,1857,0
2023-08-02 12:00:00,78.97,78.77,0.97,0.13,1181,0
2023-08-02 13:00:00,29.29,62.72,0.57,3.17,198,0
2023-08-02 14:00:00,40.68,58.94,0.6,4.84,1055,0
2023-08-02 15:00:00,49.43,39.3,0.74,3.16,335,0
2023-08-02 16:00:00,77.11,58.41,0.41,4.78,1539,0
2023-08-02 17:00:00,91.65,39.98,0.1,0.69,514,0
2023-08-02 18:00:00,35.83,50.44,0.32,2.12,1746,0
2023-08-02 19:00:00,85.4,42.97,0.17,0.62,1528,0
2023-08-02 20:00:00,79.07,77.72,0.54,0.1,1729,0
2023-08-02 21:00:00,21.2,50.28,0.93,0.19,1625,0
2023-08-02 22:00:00,78.65,67.4,0.88,3.13,233,0
2023-08-02 23:00:00,78.98,43.56,0.62,0.59,1155,0
2023-08-03 00:00:00,28.06,62.33,0.65,2.3,1114,0
2023-08-03 01:00:00,41.35,62.86,0.15,0.3,901,0
2023-08-03 02:00:00,52.94,56.71,0.47,0.45,456,0
2023-08-03 03:00:00,83.38,42.78,0.11,4.2,648,0
2023-08-03 04:00:00,20.42,36.85,0.27,4.31,1865,0
2023-08-03 05:00:00,64.8,58.08,0.26,2.22,366,0
2023-08-03 06:00:00,82.35,66.05,0.53,2.24,1703,0
2023-08-03 07:00:00,77.36,76.47,0.98,0.98,638,0
2023-08-03 08:00:00,41.99,53.52,0.2,4.92,897,0
2023-08-03 09:00:00,26.57,89.01,0.68,2.66,648,0
2023-08-03 10:00:00,30.9,46.42,0.4,3.23,1113,0
2023-08-03 11:00:00,43.48,50.11,0.37,4.09,328,0
2023-08-03 12:00:00,84.35,79.02,0.25,4.08,920,0
2023-08-03 13:00:00,66.91,64.48,0.8,0.77,195,0
2023-08-03 14:00:00,52.32,34.27,0.55,2.03,1451,0
2023-08-03 15:00:00,73.3,50.73,0.99,1.29,1494,0
2023-08-03 16:00:00,77.17,60.15,0.98,0.01,1072,0
2023-08-03 17:00:00,35.41,77.48,0.53,1.51,201,0
2023-08-03 18:00:00,29.25,44.45,0.82,4.01,1976,0
2023-08-03 19:00:00,40.17,65.51,0.31,1.78,1564,0
2023-08-03 20:00:00,59.22,89.68,0.74,4.75,1606,0
2023-08-03 21:00:00,62.91,41.14,0.11,3.82,396,0
2023-08-03 22:00:00,79.7,82.63,0.5,3.93,1106,0
2023-08-03 23:00:00,83.14,81.99,0.53,4.07,1009,0
2023-08-04 00:00:00,57.66,65.12,0.88,3.21,1975,0
2023-08-04 01:00:00,71.39,52.01,0.48,0.58,1912,0
2023-08-04 02:00:00,61.55,32.06,0.6,0.01,1863,0
2023-08-04 03:00:00,65.42,49.1,0.74,1.25,968,0
2023-08-04 04:00:00,45.26,52.21,0.19,0.98,655,0
2023-08-04 05:00:00,84.25,61.96,0.33,3.69,1151,0
2023-08-04 06:00:00,38.69,43.67,0.42,0.34,342,0
2023-08-04 07:00:00,46.94,54.56,0.8,2.21,410,0
2023-08-04 08:00:00,65.95,84.62,0.69,2.07,1319,0
2023-08-04 09:00:00,80.41,36.58,0.21,4.1,1014,0
2023-08-04 10:00:00,62.57,83.84,0.29,4.55,1898,0
2023-08-04 11:00:00,77.13,74.93,0.66,1.03,588,0
2023-08-04 12:00:00,91.16,82.58,0.61,4.31,1869,0
2023-08-04 13:00:00,46.5,77.63,0.64,1.61,1538,0
2023-08-04 14:00:00,60.38,46.82,0.36,2.47,1118,0
2023-08-04 15:00:00,45.38,60.91,0.25,0.47,851,0
2023-08-04 16:00:00,25.41,30.44,0.13,3.25,288,0
2023-08-04 17:00:00,73.17,89.41,0.44,0.87,1822,0
2023-08-04 18:00:00,81.26,42.68,0.3,2.1,1273,0
2023-08-04 19:00:00,69.76,61.57,0.79,4.23,818,0
2023-08-04 20:00:00,87.98,33.98,0.16,0.24,1863,0
2023-08-04 21:00:00,92.66,50.07,0.37,4.4,613,0
2023-08-04 22:00:00,27.42,59.73,0.82,3.89,888,0
2023-08-04 23:00:00,84.68,48.11,0.84,2.17,1755,0
2023-08-05 00:00:00,70.01,82.68,0.23,2.31,647,1
2023-08-05 01:00:00,35.5,87.4,0.23,3.58,1144,1
2023-08-05 02:00:00,53.66,88.95,0.36,4.87,1520,1
2023-08-05 03:00:00,47.7,53.59,0.95,2.22,363,1
2023-08-05 04:00:00,34.23,44.48,0.15,3.49,1986,1
2023-08-05 05:00:00,26.14,55.46,0.77,0.49,1040,1
2023-08-05 06:00:00,84.83,81.4,0.2,4.55,208,1
2023-08-05 07:00:00,83.76,55.24,0.9,1.8,1499,1
2023-08-05 08:00:00,90.5,87.4,0.99,2.7,1545,1
2023-08-05 09:00:00,30.57,85.22,0.72,3.91,445,1
2023-08-05 10:00:00,60.53,74.75,0.36,3.9,1671,1
2023-08-05 11:00:00,68.19,36.67,0.41,1.47,1922,1
2023-08-05 12:00:00,61.26,45.85,0.94,4.02,1017,1
2023-08-05 13:00:00,25.05,39.14,0.76,1.11,747,1
2023-08-05 14:00:00,70.15,53.13,0.89,4.48,658,1
2023-08-05 15:00:00,64.85,51.49,0.84,2.02,930,1
2023-08-05 16:00:00,49.67,77.95,0.38,2.73,732,1
2023-08-05 17:00:00,39.72,50.38,0.89,0.08,406,1
2023-08-05 18:00:00,55.79,60.64,0.85,2.3,1520,1
2023-08-05 19:00:00,62.09,36.56,0.1,1.16,546,1
2023-08-05 20:00:00,49.12,74.72,0.85,2.22,1847,1
2023-08-05 21:00:00,56.06,65.95,0.11,4.19,1260,1
2023-08-05 22:00:00,72.35,49.67,0.77,3.94,1522,1
2023-08-05 23:00:00,21.99,75.0,0.38,0.84,1956,1
2023-08-06 00:00:00,41.64,62.6,0.5,4.59,1271,1
2023-08-06 01:00:00,60.55,69.0,0.29,4.76,1611,1
2023-08-06 02:00:00,57.64,55.13,0.49,2.81,1744,1
2023-08-06 03:00:00,84.93,47.97,0.16,3.69,1250,1
2023-08-06 04:00:00,35.28,41.84,0.66,2.32,1854,1
2023-08-06 05:00:00,90.37,36.86,0.9,3.78,570,1
2023-08-06 06:00:00,56.0,51.87,0.62,2.51,1725,1
2023-08-06 07:00:00,71.46,47.54,0.6,1.52,170,1
2023-08-06 08:00:00,62.43,79.71,0.58,0.08,433,1
2023-08-06 09:00:00,81.11,43.71,0.57,3.74,562,1
2023-08-06 10:00:00,78.38,86.63,0.12,4.92,371,1
2023-08-06 11:00:00,39.21,45.5,0.39,0.11,1751,1
2023-08-06 12:00:00,37.53,53.58,0.82,2.49,577,1
2023-08-06 13:00:00,85.75,55.67,0.26,0.93,1804,1
2023-08-06 14:00:00,81.75,34.39,0.48,2.0,533,1
2023-08-06 15:00:00,45.8,74.75,0.95,3.19,1762,1
2023-08-06 16:00:00,32.15,51.27,0.4,2.81,278,1
2023-08-06 17:00:00,51.54,47.9,0.83,2.97,1563,1
2023-08-06 18:00:00,69.75,61.69,0.3,4.64,1067,1
2023-08-06 19:00:00,55.21,53.66,0.59,2.85,545,1
2023-08-06 20:00:00,60.42,77.04,0.73,2.39,523,1
2023-08-06 21:00:00,80.91,54.16,1.0,4.77,608,1
2023-08-06 22:00:00,26.08,87.64,0.29,1.06,343,1
2023-08-06 23:00:00,42.22,38.74,0.25,1.08,1721,1
2023-08-07 00:00:00,78.51,81.2,0.74,4.98,1534,0
2023-08-07 01:00:00,85.45,88.62,0.35,4.53,199,0
2023-08-07 02:00:00,33.12,60.36,0.43,4.68,1695,0
2023-08-07 03:00:00,51.21,56.34,0.97,1.02,782,0
2023-08-07 04:00:00,87.87,51.65,0.78,4.3,1656,0
2023-08-07 05:00:00,40.31,63.55,0.16,4.08,127,0
2023-08-07 06:00:00,87.33,65.06,0.18,0.89,362,0
2023-08-07 07:00:00,60.91,38.09,0.47,4.87,905,0
2023-08-07 08:00:00,30.03,58.52,0.54,0.93,483,0
2023-08-07 09:00:00,34.36,77.5,0.54,3.33,1643,0
2023-08-07 10:00:00,75.86,86.93,0.33,4.06,1618,0
2023-08-07 11:00:00,87.04,46.63,0.57,2.91,231,0
2023-08-07 12:00:00,57.78,55.91,0.79,3.11,312,0
2023-08-07 13:00:00,93.49,33.7,0.29,3.31,834,0
2023-08-07 14:00:00,84.05,34.59,0.95,4.44,252,0
2023-08-07 15:00:00,32.85,40.54,0.31,3.45,299,0
2023-08-07 16:00:00,34.77,33.76,0.93,3.89,240,0
2023-08-07 17:00:00,37.0,66.01,0.56,4.45,654,0
2023-08-07 18:00:00,61.2,34.53,0.31,0.51,826,0
2023-08-07 19:00:00,26.53,60.42,0.59,4.64,1287,0
2023-08-07 20:00:00,78.92,71.14,0.24,3.88,702,0
2023-08-07 21:00:00,88.11,55.11,0.28,0.56,944,0
2023-08-07 22:00:00,23.49,47.75,0.16,0.2,1668,0
2023-08-07 23:00:00,68.17,67.87,0.58,3.34,1521,0
2023-08-08 00:00:00,59.99,32.45,0.79,1.83,1572,0
2023-08-08 01:00:00,70.44,81.02,0.8,4.61,128,0
2023-08-08 02:00:00,43.57,34.94,0.62,2.19,410,0
2023-08-08 03:00:00,74.43,83.71,0.69,0.65,468,0
2023-08-08 04:00:00,69.79,53.55,0.71,0.08,185,0
2023-08-08 05:00:00,61.3,88.89,0.63,0.87,765,0
2023-08-08 06:00:00,40.76,32.74,0.94,2.34,430,0
2023-08-08 07:00:00,86.81,58.85,0.82,3.82,458,0
2023-08-08 08:00:00,51.41,46.1,0.29,1.02,1360,0
2023-08-08 09:00:00,86.5,88.17,0.59,1.54,143,0
2023-08-08 10:00:00,28.85,89.89,0.23,3.35,176,0
2023-08-08 11:00:00,46.52,57.45,0.62,4.98,1779,0
2023-08-08 12:00:00,66.26,33.18,0.56,4.33,466,0
2023-08-08 13:00:00,39.8,60.09,0.5,2.61,678,0
2023-08-08 14:00:00,67.44,58.82,0.31,1.5,1650,0
2023-08-08 15:00:00,29.3,46.82,0.91,0.95,1294,0
2023-08-08 16:00:00,77.75,40.32,0.81,0.88,469,0
2023-08-08 17:00:00,50.93,65.39,0.43,0.34,664,0
2023-08-08 18:00:00,37.24,73.09,0.4,2.31,816,0
2023-08-08 19:00:00,24.82,85.31,0.16,3.9,1578,0
2023-08-08 20:00:00,91.71,51.93,0.24,2.69,1402,0
2023-08-08 21:00:00,88.65,77.69,0.11,4.01,317,0
2023-08-08 22:00:00,23.88,57.67,0.59,3.56,1256,0
2023-08-08 23:00:00,94.94,71.65,0.8,0.26,676,0
2023-08-09 00:00:00,51.48,67.49,0.71,2.21,283,0
2023-08-09 01:00:00,78.61,77.48,0.95,2.34,639,0
2023-08-09 02:00:00,72.48,60.17,0.59,3.84,1319,0
2023-08-09 03:00:00,31.19,50.35,0.82,1.27,1091,0
2023-08-09 04:00:00,24.3,52.63,0.87,2.95,130,0
2023-08-09 05:00:00,44.79,31.04,0.67,0.38,388,0
2023-08-09 06:00:00,92.23,57.88,0.54,2.79,444,0
2023-08-09 07:00:00,30.96,37.53,0.66,1.33,837,0
2023-08-09 08:00:00,31.14,61.16,0.36,3.18,590,0
2023-08-09 09:00:00,66.02,83.5,0.13,3.42,897,0
2023-08-09 10:00:00,68.82,32.77,0.96,1.03,1124,0
2023-08-09 11:00:00,42.94,48.78,0.71,3.04,1092,0
2023-08-09 12:00:00,93.87,62.84,0.45,3.88,113,0
2023-08-09 13:00:00,92.9,65.41,0.14,2.01,1791,0
2023-08-09 14:00:00,93.02,79.89,0.57,0.01,303,0
2023-08-09 15:00:00,31.12,60.13,0.82,2.47,1065,0
2023-08-09 16:00:00,81.33,55.82,0.45,1.51,1227,0
2023-08-09 17:00:00,91.56,58.21,0.59,4.1,1467,0
2023-08-09 18:00:00,75.54,47.95,0.65,4.3,1399,0
2023-08-09 19:00:00,27.86,55.69,0.67,2.66,1080,0
2023-08-09 20:00:00,33.9,69.85,0.29,4.56,1119,0
2023-08-09 21:00:00,36.1,36.63,0.13,4.74,184,0
2023-08-09 22:00:00,26.94,37.59,0.63,4.46,1175,0
2023-08-09 23:00:00,40.21,64.8,0.6,2.91,724,0
2023-08-10 00:00:00,67.33,45.69,0.18,4.98,583,0
2023-08-10 01:00:00,53.46,45.42,0.36,1.31,1197,0
2023-08-10 02:00:00,62.07,62.36,0.58,2.85,1047,0
2023-08-10 03:00:00,57.2,33.81,0.58,1.47,1318,0
2023-08-10 04:00:00,65.42,53.48,0.8,3.02,1150,0
2023-08-10 05:00:00,44.22,85.28,0.31,2.1,1073,0
2023-08-10 06:00:00,41.01,76.49,0.71,2.6,582,0
2023-08-10 07:00:00,91.41,55.68,0.48,2.04,1494,0
2023-08-10 08:00:00,28.21,82.48,0.22,2.89,557,0
2023-08-10 09:00:00,87.06,64.79,0.94,3.22,1974,0
2023-08-10 10:00:00,75.14,59.34,1.0,2.6,1116,0
2023-08-10 11:00:00,56.12,72.43,0.84,4.96,163,0
2023-08-10 12:00:00,28.93,67.73,0.9,1.22,1363,0
2023-08-10 13:00:00,53.82,71.8,0.77,1.42,238,0
2023-08-10 14:00:00,44.12,48.94,0.23,2.25,1872,0
2023-08-10 15:00:00,59.46,82.03,0.38,3.39,501,0
2023-08-10 16:00:00,58.5,81.56,0.5,1.18,1666,0
2023-08-10 17:00:00,78.97,68.58,0.97,4.86,803,0
2023-08-10 18:00:00,31.38,31.86,0.79,1.37,757,0
2023-08-10 19:00:00,23.36,66.37,0.73,2.45,1291,0
2023-08-10 20:00:00,33.67,54.96,0.18,3.61,338,0
2023-08-10 21:00:00,73.72,53.94,0.32,4.66,1363,0
2023-08-10 22:00:00,29.05,81.88,0.43,3.8,972,0
2023-08-10 23:00:00,31.42,89.68,0.18,3.27,1227,0
2023-08-11 00:00:00,68.33,40.46,0.69,1.21,333,0
2023-08-11 01:00:00,20.71,50.46,0.13,0.79,1017,0
2023-08-11 02:00:00,87.12,31.19,0.67,4.7,255,0
2023-08-11 03:00:00,94.86,50.1,0.34,4.22,182,0
2023-08-11 04:00:00,94.05,75.06,0.26,1.39,1456,0
2023-08-11 05:00:00,92.15,38.32,0.18,1.24,1405,0
2023-08-11 06:00:00,82.38,35.31,0.74,2.69,1944,0
2023-08-11 07:00:00,25.59,34.8,0.28,1.83,1878,0
2023-08-11 08:00:00,81.64,86.74,0.96,1.38,367,0
2023-08-11 09:00:00,44.18,39.34,0.88,4.68,1173,0
2023-08-11 10:00:00,89.38,44.91,0.87,2.66,1648,0
2023-08-11 11:00:00,36.32,36.0,0.61,4.08,208,0
2023-08-11 12:00:00,70.08,55.95,0.74,4.5,588,0
2023-08-11 13:00:00,65.06,74.31,0.63,0.75,958,0
2023-08-11 14:00:00,94.42,66.62,0.15,4.59,249,0
2023-08-11 15:00:00,43.99,68.67,0.83,3.9,309,0
2023-08-11 16:00:00,87.57,80.82,0.64,3.5,1286,0
2023-08-11 17:00:00,33.31,60.46,0.58,4.55,883,0
2023-08-11 18:00:00,28.39,58.16,0.79,4.85,658,0
2023-08-11 19:00:00,27.07,72.12,0.33,2.3,1006,0
2023-08-11 20:00:00,78.51,53.52,0.36,4.19,210,0
2023-08-11 21:00:00,90.32,77.99,0.28,2.43,1864,0
2023-08-11 22:00:00,41.88,56.29,0.19,4.53,1699,0
2023-08-11 23:00:00,84.36,31.83,0.32,4.99,1904,0
2023-08-12 00:00:00,64.12,66.79,0.32,0.75,1524,1
2023-08-12 01:00:00,79.3,53.14,0.49,1.24,1632,1
2023-08-12 02:00:00,60.45,37.42,0.72,3.36,661,1
2023-08-12 03:00:00,75.43,87.2,0.19,0.28,1663,1
2023-08-12 04:00:00,27.69,37.92,0.15,4.89,1747,1
2023-08-12 05:00:00,26.09,87.72,0.54,4.27,1242,1
2023-08-12 06:00:00,21.97,86.3,0.86,3.03,1631,1
2023-08-12 07:00:00,89.7,63.81,0.16,0.05,545,1
2023-08-12 08:00:00,46.51,78.89,0.36,0.09,1961,1
2023-08-12 09:00:00,37.55,39.65,0.64,1.82,241,1
2023-08-12 10:00:00,54.94,86.14,0.26,0.78,233,1
2023-08-12 11:00:00,30.65,72.84,0.22,3.82,369,1
2023-08-12 12:00:00,22.91,42.09,0.25,1.6,1562,1
2023-08-12 13:00:00,30.28,74.71,0.45,0.13,1244,1
2023-08-12 14:00:00,63.05,74.35,0.43,4.97,1273,1
2023-08-12 15:00:00,67.83,71.64,0.52,3.75,455,1
2023-08-12 16:00:00,39.03,55.72,0.11,4.26,585,1
2023-08-12 17:00:00,46.75,78.65,0.15,4.95,1841,1
2023-08-12 18:00:00,84.16,63.72,0.63,3.33,1795,1
2023-08-12 19:00:00,34.64,32.67,0.77,2.45,1705,1
2023-08-12 20:00:00,61.97,70.66,0.59,2.51,953,1
2023-08-12 21:00:00,86.79,77.98,0.75,4.17,1895,1
2023-08-12 22:00:00,70.41,71.34,0.21,1.87,1762,1
2023-08-12 23:00:00,82.3,68.44,0.57,1.17,1821,1
2023-08-13 00:00:00,52.6,82.29,0.2,3.01,1910,1
2023-08-13 01:00:00,60.18,83.28,0.5,3.01,1339,1
2023-08-13 02:00:00,62.52,67.43,0.99,4.17,179,1
2023-08-13 03:00:00,71.51,88.5,0.28,4.97,1722,1
2023-08-13 04:00:00,82.09,80.25,0.22,0.22,602,1
2023-08-13 05:00:00,60.73,46.59,0.89,2.48,1667,1
2023-08-13 06:00:00,24.7,55.09,0.12,1.78,1934,1
2023-08-13 07:00:00,86.89,85.25,0.78,3.33,1287,1
2023-08-13 08:00:00,57.35,56.69,0.39,4.42,1116,1
2023-08-13 09:00:00,55.38,35.28,0.12,2.63,235,1
2023-08-13 10:00:00,58.78,70.54,0.96,0.5,1466,1
2023-08-13 11:00:00,78.79,74.15,0.93,4.96,314,1
2023-08-13 12:00:00,89.2,69.6,0.49,3.7,965,1
2023-08-13 13:00:00,36.04,53.49,0.72,3.59,1322,1
2023-08-13 14:00:00,29.25,50.29,0.35,3.16,1898,1
2023-08-13 15:00:00,52.16,89.15,0.31,3.94,1178,1
2023-08-13 16:00:00,94.54,42.48,0.69,0.22,340,1
2023-08-13 17:00:00,56.51,84.4,0.24,0.89,948,1
2023-08-13 18:00:00,73.59,45.95,0.44,4.19,1210,1
2023-08-13 19:00:00,67.25,58.7,0.78,4.24,1885,1
2023-08-13 20:00:00,56.07,36.31,0.42,2.21,1342,1
2023-08-13 21:00:00,49.4,86.5,0.45,4.54,748,1
2023-08-13 22:00:00,67.11,39.82,0.87,3.25,104,1
2023-08-13 23:00:00,25.74,66.53,0.18,3.53,764,1
2023-08-14 00:00:00,22.5,33.74,0.79,2.04,1320,0
2023-08-14 01:00:00,40.44,49.17,0.33,4.42,406,0
2023-08-14 02:00:00,31.1,63.86,0.78,3.94,1184,0
2023-08-14 03:00:00,64.12,41.18,0.41,1.26,1201,0
